comp0_g1_i1	isogroup0
comp25542_g1_i1	isogroup25542
comp25543_g1_i1	isogroup25543
comp25544_g1_i1	isogroup25544
comp25545_g1_i1	isogroup25545
comp25546_g1_i1	isogroup25546
comp25547_g1_i1	isogroup25547
comp25548_g1_i1	isogroup25548
comp25549_g1_i1	isogroup25549
comp25550_g1_i1	isogroup25550
comp25551_g1_i1	isogroup25551
comp25552_g1_i1	isogroup25552
comp25553_g1_i1	isogroup25553
comp25554_g1_i1	isogroup25554
comp25555_g1_i1	isogroup25555
comp25556_g1_i1	isogroup25556
comp25557_g1_i1	isogroup25557
comp25558_g1_i1	isogroup25558
comp25559_g1_i1	isogroup25559
comp25560_g1_i1	isogroup25560
comp25561_g1_i1	isogroup25561
comp25562_g1_i1	isogroup25562
comp25563_g1_i1	isogroup25563
comp25564_g1_i1	isogroup25564
comp25565_g1_i1	isogroup25565
comp25566_g1_i1	isogroup25566
comp25567_g1_i1	isogroup25567
comp25568_g1_i1	isogroup25568
comp25569_g1_i1	isogroup25569
comp25570_g1_i1	isogroup25570
comp25571_g1_i1	isogroup25571
comp25572_g1_i1	isogroup25572
comp25573_g1_i1	isogroup25573
comp25574_g1_i1	isogroup25574
comp25575_g1_i1	isogroup25575
comp25576_g1_i1	isogroup25576
comp25577_g1_i1	isogroup25577
comp25578_g1_i1	isogroup25578
comp25579_g1_i1	isogroup25579
comp25580_g1_i1	isogroup25580
comp25581_g1_i1	isogroup25581
comp25582_g1_i1	isogroup25582
comp25583_g1_i1	isogroup25583
comp25584_g1_i1	isogroup25584
comp25585_g1_i1	isogroup25585
comp25586_g1_i1	isogroup25586
comp25587_g1_i1	isogroup25587
comp25588_g1_i1	isogroup25588
comp25589_g1_i1	isogroup25589
comp25590_g1_i1	isogroup25590
comp25591_g1_i1	isogroup25591
comp25592_g1_i1	isogroup25592
comp25593_g1_i1	isogroup25593
comp25594_g1_i1	isogroup25594
comp25595_g1_i1	isogroup25595
comp25596_g1_i1	isogroup25596
comp25597_g1_i1	isogroup25597
comp25598_g1_i1	isogroup25598
comp25599_g1_i1	isogroup25599
comp25600_g1_i1	isogroup25600
comp25601_g1_i1	isogroup25601
comp25602_g1_i1	isogroup25602
comp25603_g1_i1	isogroup25603
comp25604_g1_i1	isogroup25604
comp25605_g1_i1	isogroup25605
comp25606_g1_i1	isogroup25606
comp25607_g1_i1	isogroup25607
comp25608_g1_i1	isogroup25608
comp25609_g1_i1	isogroup25609
comp25610_g1_i1	isogroup25610
comp25611_g1_i1	isogroup25611
comp25612_g1_i1	isogroup25612
comp25613_g1_i1	isogroup25613
comp25614_g1_i1	isogroup25614
comp25615_g1_i1	isogroup25615
comp25616_g1_i1	isogroup25616
comp25617_g1_i1	isogroup25617
comp25618_g1_i1	isogroup25618
comp25619_g1_i1	isogroup25619
comp25620_g1_i1	isogroup25620
comp25621_g1_i1	isogroup25621
comp25622_g1_i1	isogroup25622
comp25623_g1_i1	isogroup25623
comp25624_g1_i1	isogroup25624
comp25625_g1_i1	isogroup25625
comp25626_g1_i1	isogroup25626
comp25627_g1_i1	isogroup25627
comp25628_g1_i1	isogroup25628
comp25629_g1_i1	isogroup25629
comp25630_g1_i1	isogroup25630
comp25631_g1_i1	isogroup25631
comp25632_g1_i1	isogroup25632
comp25633_g1_i1	isogroup25633
comp25634_g1_i1	isogroup25634
comp25635_g1_i1	isogroup25635
comp25636_g1_i1	isogroup25636
comp25637_g1_i1	isogroup25637
comp25638_g1_i1	isogroup25638
comp25639_g1_i1	isogroup25639
comp25640_g1_i1	isogroup25640
comp25641_g1_i1	isogroup25641
comp25642_g1_i1	isogroup25642
comp25643_g1_i1	isogroup25643
comp25644_g1_i1	isogroup25644
comp25645_g1_i1	isogroup25645
comp25646_g1_i1	isogroup25646
comp25647_g1_i1	isogroup25647
comp25648_g1_i1	isogroup25648
comp25649_g1_i1	isogroup25649
comp25650_g1_i1	isogroup25650
comp25651_g1_i1	isogroup25651
comp25652_g1_i1	isogroup25652
comp25653_g1_i1	isogroup25653
comp25654_g1_i1	isogroup25654
comp25655_g1_i1	isogroup25655
comp25656_g1_i1	isogroup25656
comp25657_g1_i1	isogroup25657
comp25658_g1_i1	isogroup25658
comp25659_g1_i1	isogroup25659
comp25660_g1_i1	isogroup25660
comp25661_g1_i1	isogroup25661
comp25662_g1_i1	isogroup25662
comp25663_g1_i1	isogroup25663
comp25664_g1_i1	isogroup25664
comp25665_g1_i1	isogroup25665
comp25666_g1_i1	isogroup25666
comp25667_g1_i1	isogroup25667
comp25668_g1_i1	isogroup25668
comp25669_g1_i1	isogroup25669
comp25670_g1_i1	isogroup25670
comp25671_g1_i1	isogroup25671
comp25672_g1_i1	isogroup25672
comp25673_g1_i1	isogroup25673
comp25674_g1_i1	isogroup25674
comp25675_g1_i1	isogroup25675
comp25676_g1_i1	isogroup25676
comp25677_g1_i1	isogroup25677
comp25678_g1_i1	isogroup25678
comp25679_g1_i1	isogroup25679
comp25680_g1_i1	isogroup25680
comp25681_g1_i1	isogroup25681
comp25682_g1_i1	isogroup25682
comp25683_g1_i1	isogroup25683
comp25684_g1_i1	isogroup25684
comp25685_g1_i1	isogroup25685
comp25686_g1_i1	isogroup25686
comp25687_g1_i1	isogroup25687
comp25688_g1_i1	isogroup25688
comp25689_g1_i1	isogroup25689
comp25690_g1_i1	isogroup25690
comp25691_g1_i1	isogroup25691
comp25692_g1_i1	isogroup25692
comp25693_g1_i1	isogroup25693
comp25694_g1_i1	isogroup25694
comp25695_g1_i1	isogroup25695
comp25696_g1_i1	isogroup25696
comp25697_g1_i1	isogroup25697
comp25698_g1_i1	isogroup25698
comp25699_g1_i1	isogroup25699
comp25700_g1_i1	isogroup25700
comp25701_g1_i1	isogroup25701
comp25702_g1_i1	isogroup25702
comp25703_g1_i1	isogroup25703
comp25704_g1_i1	isogroup25704
comp25705_g1_i1	isogroup25705
comp25706_g1_i1	isogroup25706
comp25707_g1_i1	isogroup25707
comp25708_g1_i1	isogroup25708
comp25709_g1_i1	isogroup25709
comp25710_g1_i1	isogroup25710
comp25711_g1_i1	isogroup25711
comp25712_g1_i1	isogroup25712
comp25713_g1_i1	isogroup25713
comp25714_g1_i1	isogroup25714
comp25715_g1_i1	isogroup25715
comp25716_g1_i1	isogroup25716
comp25717_g1_i1	isogroup25717
comp25718_g1_i1	isogroup25718
comp25719_g1_i1	isogroup25719
comp25720_g1_i1	isogroup25720
comp25721_g1_i1	isogroup25721
comp25722_g1_i1	isogroup25722
comp25723_g1_i1	isogroup25723
comp25724_g1_i1	isogroup25724
comp25725_g1_i1	isogroup25725
comp25726_g1_i1	isogroup25726
comp25727_g1_i1	isogroup25727
comp25728_g1_i1	isogroup25728
comp25729_g1_i1	isogroup25729
comp25730_g1_i1	isogroup25730
comp25731_g1_i1	isogroup25731
comp25732_g1_i1	isogroup25732
comp25733_g1_i1	isogroup25733
comp25734_g1_i1	isogroup25734
comp25735_g1_i1	isogroup25735
comp25736_g1_i1	isogroup25736
comp25737_g1_i1	isogroup25737
comp25738_g1_i1	isogroup25738
comp25739_g1_i1	isogroup25739
comp25740_g1_i1	isogroup25740
comp25741_g1_i1	isogroup25741
comp25742_g1_i1	isogroup25742
comp25743_g1_i1	isogroup25743
comp25744_g1_i1	isogroup25744
comp25745_g1_i1	isogroup25745
comp25746_g1_i1	isogroup25746
comp25747_g1_i1	isogroup25747
comp25748_g1_i1	isogroup25748
comp25749_g1_i1	isogroup25749
comp25750_g1_i1	isogroup25750
comp25751_g1_i1	isogroup25751
comp25752_g1_i1	isogroup25752
comp25753_g1_i1	isogroup25753
comp25754_g1_i1	isogroup25754
comp25755_g1_i1	isogroup25755
comp25756_g1_i1	isogroup25756
comp25757_g1_i1	isogroup25757
comp25758_g1_i1	isogroup25758
comp25759_g1_i1	isogroup25759
comp25760_g1_i1	isogroup25760
comp25761_g1_i1	isogroup25761
comp25762_g1_i1	isogroup25762
comp25763_g1_i1	isogroup25763
comp25764_g1_i1	isogroup25764
comp25765_g1_i1	isogroup25765
comp25766_g1_i1	isogroup25766
comp25767_g1_i1	isogroup25767
comp25768_g1_i1	isogroup25768
comp25769_g1_i1	isogroup25769
comp25770_g1_i1	isogroup25770
comp25771_g1_i1	isogroup25771
comp25772_g1_i1	isogroup25772
comp25773_g1_i1	isogroup25773
comp25774_g1_i1	isogroup25774
comp25775_g1_i1	isogroup25775
comp25776_g1_i1	isogroup25776
comp25777_g1_i1	isogroup25777
comp25778_g1_i1	isogroup25778
comp25779_g1_i1	isogroup25779
comp25780_g1_i1	isogroup25780
comp25781_g1_i1	isogroup25781
comp25782_g1_i1	isogroup25782
comp25783_g1_i1	isogroup25783
comp25784_g1_i1	isogroup25784
comp25785_g1_i1	isogroup25785
comp25786_g1_i1	isogroup25786
comp25787_g1_i1	isogroup25787
comp25788_g1_i1	isogroup25788
comp25789_g1_i1	isogroup25789
comp25790_g1_i1	isogroup25790
comp25791_g1_i1	isogroup25791
comp25792_g1_i1	isogroup25792
comp25793_g1_i1	isogroup25793
comp25794_g1_i1	isogroup25794
comp25795_g1_i1	isogroup25795
comp25796_g1_i1	isogroup25796
comp25797_g1_i1	isogroup25797
comp25798_g1_i1	isogroup25798
comp25799_g1_i1	isogroup25799
comp25800_g1_i1	isogroup25800
comp25801_g1_i1	isogroup25801
comp25802_g1_i1	isogroup25802
comp25803_g1_i1	isogroup25803
comp25804_g1_i1	isogroup25804
comp25805_g1_i1	isogroup25805
comp25806_g1_i1	isogroup25806
comp25807_g1_i1	isogroup25807
comp25808_g1_i1	isogroup25808
comp25809_g1_i1	isogroup25809
comp25810_g1_i1	isogroup25810
comp25811_g1_i1	isogroup25811
comp25812_g1_i1	isogroup25812
comp25813_g1_i1	isogroup25813
comp25814_g1_i1	isogroup25814
comp25815_g1_i1	isogroup25815
comp25816_g1_i1	isogroup25816
comp25817_g1_i1	isogroup25817
comp25818_g1_i1	isogroup25818
comp25819_g1_i1	isogroup25819
comp25820_g1_i1	isogroup25820
comp25821_g1_i1	isogroup25821
comp25822_g1_i1	isogroup25822
comp25823_g1_i1	isogroup25823
comp25824_g1_i1	isogroup25824
comp25825_g1_i1	isogroup25825
comp25826_g1_i1	isogroup25826
comp25827_g1_i1	isogroup25827
comp25828_g1_i1	isogroup25828
comp25829_g1_i1	isogroup25829
comp25830_g1_i1	isogroup25830
comp25831_g1_i1	isogroup25831
comp25832_g1_i1	isogroup25832
comp25833_g1_i1	isogroup25833
comp25834_g1_i1	isogroup25834
comp25835_g1_i1	isogroup25835
comp25836_g1_i1	isogroup25836
comp25837_g1_i1	isogroup25837
comp25838_g1_i1	isogroup25838
comp25839_g1_i1	isogroup25839
comp25840_g1_i1	isogroup25840
comp25841_g1_i1	isogroup25841
comp25842_g1_i1	isogroup25842
comp25843_g1_i1	isogroup25843
comp25844_g1_i1	isogroup25844
comp25845_g1_i1	isogroup25845
comp25846_g1_i1	isogroup25846
comp25847_g1_i1	isogroup25847
comp25848_g1_i1	isogroup25848
comp25849_g1_i1	isogroup25849
comp25850_g1_i1	isogroup25850
comp25851_g1_i1	isogroup25851
comp25852_g1_i1	isogroup25852
comp25853_g1_i1	isogroup25853
comp25854_g1_i1	isogroup25854
comp25855_g1_i1	isogroup25855
comp25856_g1_i1	isogroup25856
comp25857_g1_i1	isogroup25857
comp25858_g1_i1	isogroup25858
comp25859_g1_i1	isogroup25859
comp25860_g1_i1	isogroup25860
comp25861_g1_i1	isogroup25861
comp25862_g1_i1	isogroup25862
comp25863_g1_i1	isogroup25863
comp25864_g1_i1	isogroup25864
comp25865_g1_i1	isogroup25865
comp25866_g1_i1	isogroup25866
comp25867_g1_i1	isogroup25867
comp25868_g1_i1	isogroup25868
comp25869_g1_i1	isogroup25869
comp25870_g1_i1	isogroup25870
comp25871_g1_i1	isogroup25871
comp25872_g1_i1	isogroup25872
comp25873_g1_i1	isogroup25873
comp25874_g1_i1	isogroup25874
comp25875_g1_i1	isogroup25875
comp25876_g1_i1	isogroup25876
comp25877_g1_i1	isogroup25877
comp25878_g1_i1	isogroup25878
comp25879_g1_i1	isogroup25879
comp25880_g1_i1	isogroup25880
comp25881_g1_i1	isogroup25881
comp25882_g1_i1	isogroup25882
comp25883_g1_i1	isogroup25883
comp25884_g1_i1	isogroup25884
comp25885_g1_i1	isogroup25885
comp25886_g1_i1	isogroup25886
comp25887_g1_i1	isogroup25887
comp25888_g1_i1	isogroup25888
comp25889_g1_i1	isogroup25889
comp25890_g1_i1	isogroup25890
comp25891_g1_i1	isogroup25891
comp25892_g1_i1	isogroup25892
comp25893_g1_i1	isogroup25893
comp25894_g1_i1	isogroup25894
comp25895_g1_i1	isogroup25895
comp25896_g1_i1	isogroup25896
comp25897_g1_i1	isogroup25897
comp25898_g1_i1	isogroup25898
comp25899_g1_i1	isogroup25899
comp25900_g1_i1	isogroup25900
comp25901_g1_i1	isogroup25901
comp25902_g1_i1	isogroup25902
comp25903_g1_i1	isogroup25903
comp25904_g1_i1	isogroup25904
comp25905_g1_i1	isogroup25905
comp25906_g1_i1	isogroup25906
comp25907_g1_i1	isogroup25907
comp25908_g1_i1	isogroup25908
comp25909_g1_i1	isogroup25909
comp25910_g1_i1	isogroup25910
comp25911_g1_i1	isogroup25911
comp25912_g1_i1	isogroup25912
comp25913_g1_i1	isogroup25913
comp25914_g1_i1	isogroup25914
comp25915_g1_i1	isogroup25915
comp25916_g1_i1	isogroup25916
comp25917_g1_i1	isogroup25917
comp25918_g1_i1	isogroup25918
comp25919_g1_i1	isogroup25919
comp25920_g1_i1	isogroup25920
comp25921_g1_i1	isogroup25921
comp25922_g1_i1	isogroup25922
comp25923_g1_i1	isogroup25923
comp25924_g1_i1	isogroup25924
comp25925_g1_i1	isogroup25925
comp25926_g1_i1	isogroup25926
comp25927_g1_i1	isogroup25927
comp25928_g1_i1	isogroup25928
comp25929_g1_i1	isogroup25929
comp25930_g1_i1	isogroup25930
comp25931_g1_i1	isogroup25931
comp25932_g1_i1	isogroup25932
comp25933_g1_i1	isogroup25933
comp25934_g1_i1	isogroup25934
comp25935_g1_i1	isogroup25935
comp25936_g1_i1	isogroup25936
comp25937_g1_i1	isogroup25937
comp25938_g1_i1	isogroup25938
comp25939_g1_i1	isogroup25939
comp25940_g1_i1	isogroup25940
comp25941_g1_i1	isogroup25941
comp25942_g1_i1	isogroup25942
comp25943_g1_i1	isogroup25943
comp25944_g1_i1	isogroup25944
comp25945_g1_i1	isogroup25945
comp25946_g1_i1	isogroup25946
comp25947_g1_i1	isogroup25947
comp25948_g1_i1	isogroup25948
comp25949_g1_i1	isogroup25949
comp25950_g1_i1	isogroup25950
comp25951_g1_i1	isogroup25951
comp25952_g1_i1	isogroup25952
comp25953_g1_i1	isogroup25953
comp25954_g1_i1	isogroup25954
comp25955_g1_i1	isogroup25955
comp25956_g1_i1	isogroup25956
comp25957_g1_i1	isogroup25957
comp25958_g1_i1	isogroup25958
comp25959_g1_i1	isogroup25959
comp25960_g1_i1	isogroup25960
comp25961_g1_i1	isogroup25961
comp25962_g1_i1	isogroup25962
comp25963_g1_i1	isogroup25963
comp25964_g1_i1	isogroup25964
comp25965_g1_i1	isogroup25965
comp25966_g1_i1	isogroup25966
comp25967_g1_i1	isogroup25967
comp25968_g1_i1	isogroup25968
comp25969_g1_i1	isogroup25969
comp25970_g1_i1	isogroup25970
comp25971_g1_i1	isogroup25971
comp25972_g1_i1	isogroup25972
comp25973_g1_i1	isogroup25973
comp25974_g1_i1	isogroup25974
comp25975_g1_i1	isogroup25975
comp25976_g1_i1	isogroup25976
comp25977_g1_i1	isogroup25977
comp25978_g1_i1	isogroup25978
comp25979_g1_i1	isogroup25979
comp25980_g1_i1	isogroup25980
comp25981_g1_i1	isogroup25981
comp25982_g1_i1	isogroup25982
comp25983_g1_i1	isogroup25983
comp25984_g1_i1	isogroup25984
comp25985_g1_i1	isogroup25985
comp25986_g1_i1	isogroup25986
comp25987_g1_i1	isogroup25987
comp25988_g1_i1	isogroup25988
comp25989_g1_i1	isogroup25989
comp25990_g1_i1	isogroup25990
comp25991_g1_i1	isogroup25991
comp25992_g1_i1	isogroup25992
comp25993_g1_i1	isogroup25993
comp25994_g1_i1	isogroup25994
comp25995_g1_i1	isogroup25995
comp25996_g1_i1	isogroup25996
comp25997_g1_i1	isogroup25997
comp25998_g1_i1	isogroup25998
comp25999_g1_i1	isogroup25999
comp26000_g1_i1	isogroup26000
comp26001_g1_i1	isogroup26001
comp26002_g1_i1	isogroup26002
comp26003_g1_i1	isogroup26003
comp26004_g1_i1	isogroup26004
comp26005_g1_i1	isogroup26005
comp26006_g1_i1	isogroup26006
comp26007_g1_i1	isogroup26007
comp26008_g1_i1	isogroup26008
comp26009_g1_i1	isogroup26009
comp26010_g1_i1	isogroup26010
comp26011_g1_i1	isogroup26011
comp26012_g1_i1	isogroup26012
comp26013_g1_i1	isogroup26013
comp26014_g1_i1	isogroup26014
comp26015_g1_i1	isogroup26015
comp26016_g1_i1	isogroup26016
comp26017_g1_i1	isogroup26017
comp26018_g1_i1	isogroup26018
comp26019_g1_i1	isogroup26019
comp26020_g1_i1	isogroup26020
comp26021_g1_i1	isogroup26021
comp26022_g1_i1	isogroup26022
comp26023_g1_i1	isogroup26023
comp26024_g1_i1	isogroup26024
comp26025_g1_i1	isogroup26025
comp26026_g1_i1	isogroup26026
comp26027_g1_i1	isogroup26027
comp26028_g1_i1	isogroup26028
comp26029_g1_i1	isogroup26029
comp26030_g1_i1	isogroup26030
comp26031_g1_i1	isogroup26031
comp26032_g1_i1	isogroup26032
comp26033_g1_i1	isogroup26033
comp26034_g1_i1	isogroup26034
comp26035_g1_i1	isogroup26035
comp26036_g1_i1	isogroup26036
comp26037_g1_i1	isogroup26037
comp26038_g1_i1	isogroup26038
comp26039_g1_i1	isogroup26039
comp26040_g1_i1	isogroup26040
comp26041_g1_i1	isogroup26041
comp26042_g1_i1	isogroup26042
comp26043_g1_i1	isogroup26043
comp26044_g1_i1	isogroup26044
comp26045_g1_i1	isogroup26045
comp26046_g1_i1	isogroup26046
comp26047_g1_i1	isogroup26047
comp26048_g1_i1	isogroup26048
comp26049_g1_i1	isogroup26049
comp26050_g1_i1	isogroup26050
comp26051_g1_i1	isogroup26051
comp26052_g1_i1	isogroup26052
comp26053_g1_i1	isogroup26053
comp26054_g1_i1	isogroup26054
comp26055_g1_i1	isogroup26055
comp26056_g1_i1	isogroup26056
comp26057_g1_i1	isogroup26057
comp26058_g1_i1	isogroup26058
comp26059_g1_i1	isogroup26059
comp26060_g1_i1	isogroup26060
comp26061_g1_i1	isogroup26061
comp26062_g1_i1	isogroup26062
comp26063_g1_i1	isogroup26063
comp26064_g1_i1	isogroup26064
comp26065_g1_i1	isogroup26065
comp26066_g1_i1	isogroup26066
comp26067_g1_i1	isogroup26067
comp26068_g1_i1	isogroup26068
comp26069_g1_i1	isogroup26069
comp26070_g1_i1	isogroup26070
comp26071_g1_i1	isogroup26071
comp26072_g1_i1	isogroup26072
comp26073_g1_i1	isogroup26073
comp26074_g1_i1	isogroup26074
comp26075_g1_i1	isogroup26075
comp26076_g1_i1	isogroup26076
comp26077_g1_i1	isogroup26077
comp26078_g1_i1	isogroup26078
comp26079_g1_i1	isogroup26079
comp26080_g1_i1	isogroup26080
comp26081_g1_i1	isogroup26081
comp26082_g1_i1	isogroup26082
comp26083_g1_i1	isogroup26083
comp26084_g1_i1	isogroup26084
comp26085_g1_i1	isogroup26085
comp26086_g1_i1	isogroup26086
comp26087_g1_i1	isogroup26087
comp26088_g1_i1	isogroup26088
comp26089_g1_i1	isogroup26089
comp26090_g1_i1	isogroup26090
comp26091_g1_i1	isogroup26091
comp26092_g1_i1	isogroup26092
comp26093_g1_i1	isogroup26093
comp26094_g1_i1	isogroup26094
comp26095_g1_i1	isogroup26095
comp26096_g1_i1	isogroup26096
comp26097_g1_i1	isogroup26097
comp26098_g1_i1	isogroup26098
comp26099_g1_i1	isogroup26099
comp26100_g1_i1	isogroup26100
comp26101_g1_i1	isogroup26101
comp26102_g1_i1	isogroup26102
comp26103_g1_i1	isogroup26103
comp26104_g1_i1	isogroup26104
comp26105_g1_i1	isogroup26105
comp26106_g1_i1	isogroup26106
comp26107_g1_i1	isogroup26107
comp26108_g1_i1	isogroup26108
comp26109_g1_i1	isogroup26109
comp26110_g1_i1	isogroup26110
comp26111_g1_i1	isogroup26111
comp26112_g1_i1	isogroup26112
comp26113_g1_i1	isogroup26113
comp26114_g1_i1	isogroup26114
comp26115_g1_i1	isogroup26115
comp26116_g1_i1	isogroup26116
comp26117_g1_i1	isogroup26117
comp26118_g1_i1	isogroup26118
comp26119_g1_i1	isogroup26119
comp26120_g1_i1	isogroup26120
comp26121_g1_i1	isogroup26121
comp26122_g1_i1	isogroup26122
comp26123_g1_i1	isogroup26123
comp26124_g1_i1	isogroup26124
comp26125_g1_i1	isogroup26125
comp26126_g1_i1	isogroup26126
comp26127_g1_i1	isogroup26127
comp26128_g1_i1	isogroup26128
comp26129_g1_i1	isogroup26129
comp26130_g1_i1	isogroup26130
comp26131_g1_i1	isogroup26131
comp26132_g1_i1	isogroup26132
comp26133_g1_i1	isogroup26133
comp26134_g1_i1	isogroup26134
comp26135_g1_i1	isogroup26135
comp26136_g1_i1	isogroup26136
comp26137_g1_i1	isogroup26137
comp26138_g1_i1	isogroup26138
comp26139_g1_i1	isogroup26139
comp26140_g1_i1	isogroup26140
comp26141_g1_i1	isogroup26141
comp26142_g1_i1	isogroup26142
comp26143_g1_i1	isogroup26143
comp26144_g1_i1	isogroup26144
comp26145_g1_i1	isogroup26145
comp26146_g1_i1	isogroup26146
comp26147_g1_i1	isogroup26147
comp26148_g1_i1	isogroup26148
comp26149_g1_i1	isogroup26149
comp26150_g1_i1	isogroup26150
comp26151_g1_i1	isogroup26151
comp26152_g1_i1	isogroup26152
comp26153_g1_i1	isogroup26153
comp26154_g1_i1	isogroup26154
comp26155_g1_i1	isogroup26155
comp26156_g1_i1	isogroup26156
comp26157_g1_i1	isogroup26157
comp26158_g1_i1	isogroup26158
comp26159_g1_i1	isogroup26159
comp26160_g1_i1	isogroup26160
comp26161_g1_i1	isogroup26161
comp26162_g1_i1	isogroup26162
comp26163_g1_i1	isogroup26163
comp26164_g1_i1	isogroup26164
comp26165_g1_i1	isogroup26165
comp26166_g1_i1	isogroup26166
comp26167_g1_i1	isogroup26167
comp26168_g1_i1	isogroup26168
comp26169_g1_i1	isogroup26169
comp26170_g1_i1	isogroup26170
comp26171_g1_i1	isogroup26171
comp26172_g1_i1	isogroup26172
comp26173_g1_i1	isogroup26173
comp26174_g1_i1	isogroup26174
comp26175_g1_i1	isogroup26175
comp26176_g1_i1	isogroup26176
comp26177_g1_i1	isogroup26177
comp26178_g1_i1	isogroup26178
comp26179_g1_i1	isogroup26179
comp26180_g1_i1	isogroup26180
comp26181_g1_i1	isogroup26181
comp26182_g1_i1	isogroup26182
comp26183_g1_i1	isogroup26183
comp26184_g1_i1	isogroup26184
comp26185_g1_i1	isogroup26185
comp26186_g1_i1	isogroup26186
comp26187_g1_i1	isogroup26187
comp26188_g1_i1	isogroup26188
comp26189_g1_i1	isogroup26189
comp26190_g1_i1	isogroup26190
comp26191_g1_i1	isogroup26191
comp26192_g1_i1	isogroup26192
comp26193_g1_i1	isogroup26193
comp26194_g1_i1	isogroup26194
comp26195_g1_i1	isogroup26195
comp26196_g1_i1	isogroup26196
comp26197_g1_i1	isogroup26197
comp26198_g1_i1	isogroup26198
comp26199_g1_i1	isogroup26199
comp26200_g1_i1	isogroup26200
comp26201_g1_i1	isogroup26201
comp26202_g1_i1	isogroup26202
comp26203_g1_i1	isogroup26203
comp26204_g1_i1	isogroup26204
comp26205_g1_i1	isogroup26205
comp26206_g1_i1	isogroup26206
comp26207_g1_i1	isogroup26207
comp26208_g1_i1	isogroup26208
comp26209_g1_i1	isogroup26209
comp26210_g1_i1	isogroup26210
comp26211_g1_i1	isogroup26211
comp26212_g1_i1	isogroup26212
comp26213_g1_i1	isogroup26213
comp26214_g1_i1	isogroup26214
comp26215_g1_i1	isogroup26215
comp26216_g1_i1	isogroup26216
comp26217_g1_i1	isogroup26217
comp26218_g1_i1	isogroup26218
comp26219_g1_i1	isogroup26219
comp26220_g1_i1	isogroup26220
comp26221_g1_i1	isogroup26221
comp26222_g1_i1	isogroup26222
comp26223_g1_i1	isogroup26223
comp26224_g1_i1	isogroup26224
comp26225_g1_i1	isogroup26225
comp26226_g1_i1	isogroup26226
comp26227_g1_i1	isogroup26227
comp26228_g1_i1	isogroup26228
comp26229_g1_i1	isogroup26229
comp26230_g1_i1	isogroup26230
comp26231_g1_i1	isogroup26231
comp26232_g1_i1	isogroup26232
comp26233_g1_i1	isogroup26233
comp26234_g1_i1	isogroup26234
comp26235_g1_i1	isogroup26235
comp26236_g1_i1	isogroup26236
comp26237_g1_i1	isogroup26237
comp26238_g1_i1	isogroup26238
comp26239_g1_i1	isogroup26239
comp26240_g1_i1	isogroup26240
comp26241_g1_i1	isogroup26241
comp26242_g1_i1	isogroup26242
comp26243_g1_i1	isogroup26243
comp26244_g1_i1	isogroup26244
comp26245_g1_i1	isogroup26245
comp26246_g1_i1	isogroup26246
comp26247_g1_i1	isogroup26247
comp26248_g1_i1	isogroup26248
comp26249_g1_i1	isogroup26249
comp26250_g1_i1	isogroup26250
comp26251_g1_i1	isogroup26251
comp26252_g1_i1	isogroup26252
comp26253_g1_i1	isogroup26253
comp26254_g1_i1	isogroup26254
comp26255_g1_i1	isogroup26255
comp26256_g1_i1	isogroup26256
comp26257_g1_i1	isogroup26257
comp26258_g1_i1	isogroup26258
comp26259_g1_i1	isogroup26259
comp26260_g1_i1	isogroup26260
comp26261_g1_i1	isogroup26261
comp26262_g1_i1	isogroup26262
comp26263_g1_i1	isogroup26263
comp26264_g1_i1	isogroup26264
comp26265_g1_i1	isogroup26265
